label,message,user_id_encrypted
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,gAAAAABn9rtxeEEBYKv09sQsRUL9SbMSsn8_a7-U2m5xDJZVYjB1-l9bB1Za7IOej_xc_BxywXlsOB21AftoQmAywnJbNrQTrw==
ham,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",gAAAAABn9rtxNkRLnKRmgHoMbFCsE-jt5WcVqK1i1a4G8_3B75V0SA7dL8sjulInh43t2pPRQJXue6xcGD_rUoN5qf8WWci9Mw==
ham,Umma my life and vava umma love you lot dear,gAAAAABn9rtxpLOZ5ev7hxFmRsb1QNsHXzjdnbwMpTiHfp0H3RvusqTxNtkaq1931MJlx13KuCPfJpDF8pqYgGTF5RI1xfOvjw==
ham,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,gAAAAABn9rtxWkQ_nFIQsIo4xbuIlfI4R8k3-Azu9oZzkwt3y42s1Bl6vryvRlsouAL7vtinTBV_n7LnfoKT1GKn72ZGw11oWg==
ham,"Aight, I'll hit you up when I get some cash",gAAAAABn9rtx71nSq6p952_uq8dgKaDdEJhoUP8vWG2KxQ5hQryB25SJyg-8ore6e2A8COfnjnmt-wSkPeNjBRchGqDDjK4jWg==
ham,How would my ip address test that considering my computer isn't a minecraft server,gAAAAABn9rtxYTGu7xNwJkDjsj-ETISqBF4JdIXTj5bOuzeZgj3m2kx_x1PU0YU6dW32_WQ7gJ1qDx55MX_GE-SBL5en_gaxjA==
ham,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,gAAAAABn9rtxy3Yvq9FtItZgH13N3A8lcM1LOLPWOjA1zCySk8K7mydM06ZveP-Od0E7EiMlFwfOByMMzTSpQ7qNPD3pZ8ghwQ==
ham,Dont worry. I guess he's busy.,gAAAAABn9rtxyAGi4Paf1L05D3yi9tCnlNYvhAZaumFjlxPyJKTKgOZCc9zEz7MCxX8FbIbFoe6cnE04iNFSMZBGJYFCaVG6rQ==
ham,What is the plural of the noun research?,gAAAAABn9rtx1K9Bp9_BC53cGZiuuyzYXk5wW28yEZdz3Y7eLB5n7NlhTx9bIDy2wn7lS6KJbNxzrfPVooEBGJzrvAtqyQxvSQ==
ham,Going for dinner.msg you after.,gAAAAABn9rtxwgooyFKvCo_0CX_2R3dvTgGhDOk3R_pnKUXPk3cW0OYTreT951vvLXxoiYlV7Jy___5ZC1oCnzb1NKS2w7zqMA==
ham,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,gAAAAABn9rtxylVWlCqTyxVsw1bVbTGptBjSXV4Fq4QNJqgxOcPJD7vLFg_oBA76kI5bAe796tJKK--zt8c2-vZisO87E9s79g==
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,gAAAAABn9rtxTc70hQMzlmv6hYf3uvMrHWv7mTUIuyc2CbuUBa2iV1giKxXHS3GC5QlLdubcsYwCn0P9u3qSFEeZLLAd0RnmCg==
ham,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",gAAAAABn9rtxWnhyHWzGXHh2VhFM-Y1z7feKbbi7EEtPf8TYCkZZQyCxtcY1x_ldyEFbJGGqfyGIMWqfFlNTkdZYyYRTQJJngg==
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",gAAAAABn9rtxXQfHC0j5cKNn8qO20l1VmaHACZ7LxPP32quMwbciER0_lIGVubFU-Z0_LieLjJ5LBxPowFix4iEWVl7mo1YMIQ==
spam,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,gAAAAABn9rtxHKdoDDS5stLs0zthMlosHvOLFZMjrZhH9TVg0ft5cPdZESKgquxgzXpf4oo4Xx7tJ0JPAPcxAiNv5c0wYMsgjQ==
ham,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,gAAAAABn9rtx5sh5WBYFEZRzv7L75j1eQeXsSVa5EWkkh0TW91k5LxkW6myDvJXkhCbrYabJsgleA-jQnjbYh7_dSspEiA9pyw==
ham,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,gAAAAABn9rtx_GpFdPNaSGOgrga3apFjdC6u1pfRFSvd8g9isuBHlfBKcjCgKgYW1u9E_hj2y6NAuoKm9M9I6-_-gldQaK2KOA==
spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,gAAAAABn9rtxhfKfCpggBHwekIpEDmcF8jWIr_Mto58UpmFm58B4Cz_zt_nSy5O9r7WHL7ic6ea3E-Rj3-GxJRiCoVpe_KUZkg==
spam,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",gAAAAABn9rtxDRb3w1K9ldZcvtGkfE7qLO_73s1k07RI9rfEezeyWnKl7C_ql1Tq-3dQctwqUZgrD1KelF2YCxIberHDpkEa9g==
ham,here is my new address -apples&pairs&all that malarky,gAAAAABn9rtxh81rrqxj9_TgkNEiH_7GnwdJ5tvxrrHJWrfOxnqZzBWFTxUtSZENpJVMv05msdoW8nXGdOifhsEGuuWvmuOdAQ==
spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,gAAAAABn9rtxnp_uahT4lJCO7BJJ3vLLnZCszJ4W5WwU3V75ALZutD9AhfD5pGpSgB2KvLs9GnD_H6bJW_4WqsanT-XVB0OXiw==
ham,I am going to sao mu today. Will be done only at 12 ,gAAAAABn9rtxXQVi_fcsNvC3klB2uUfV_L47eCXZqagXQjDY0vJRF_7cgBD3A2KcJRhu78crZwrMQzVHoZd5Hb7ZFzb53YU0jQ==
ham,Ü predict wat time ü'll finish buying?,gAAAAABn9rtx1Anfzo0cCj3hlci9-mf1utb-6ioiuQEhOIsFYuYjpSQxUVzoniHjbO370rcJm-n5o4Ls39UzxMUKF1-FhF7vqw==
ham,"Good stuff, will do.",gAAAAABn9rtxyl9u7R4subxlAltCOSdH40kUmjP-ETdpWdBCJPqQWS0vMQJTEP-nr_aj8d2d0chrhZxe-tepvtffGLdWr_ZDGg==
ham,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",gAAAAABn9rtxWKxaMxlO3gsRYT5lTBfQq5jOLAor4zu9TBTA7TnhUBkGGm2cRGtK1eGrikBSVhYRC4kQYK-CQWTDSDj4fyKbIQ==
ham,Are you there in room.,gAAAAABn9rtxmgZpvaDnJCP92OdDMyzbl9vEzdErUjxe9IwNGmsVJyyxKN3hO4_b82hIJinuttFf9bG5a42TeHFgl2sEoVwS3g==
ham,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,gAAAAABn9rtxGwWQUSdRk0tOyZ_WV6HRPBGioNlR1M_zT3TeXbrt--jWFFd5DWvinGtqdaX8yO20YR34bJLkG8b33bmgF31pXw==
ham,K..k:)how much does it cost?,gAAAAABn9rtx7mpYkxm9qDa4Yl4kH_pwVmiDuVzmwQJ0tHfUvrZGyVJTQ0PsfLxdbNXjGxch0lOlBe0Q3pIHFSFGBlMcTTRGBg==
ham,I'm home.,gAAAAABn9rtxbkYPpmVyc0xoug_L9XtY89Vu35FM08gRPVjh7Qa9g5iZiOpvQIYLRkGLY19FOMSiDienV6ohwKQg0xfPA-gvqQ==
ham,"Dear, will call Tmorrow.pls accomodate.",gAAAAABn9rtxPZ5akZ4iQBOb9DN6vPTyAy2weww05Aqh6bj1xauQ8D9ZveSsiEKT4VaYU-rkvfMNTmK5ctBK8GSREDIGMtyWtQ==
ham,First answer my question.,gAAAAABn9rtxD3e--0CJBmNW2fFgUk25C5H58aiiN1i8jNrjz3d3p0ob5g2vKyeJED6AZm-1_ytjLl7paYmy03U1mnY8TIiW8g==
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,gAAAAABn9rtxfcP0ZQUqN_tOHgAw4j8vvloNh_aKKWqm0XGMyZqRFd2yf1k93W95B-fwszlC9hVrNNq3PL5gk5DbQIDvybBrEQ==
spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,gAAAAABn9rtxfoD216ucstc_DAzov2bYP4_E_K_C-dtke5jmdw06Wr81KtrwxSc-1VQxFqSXTZkaiCCWNSKR2dWQqgydHULB8A==
ham,I only haf msn. It's yijue@hotmail.com,gAAAAABn9rtxieR3qwcPsYYqG_w640KwNOdbIRcObUbkWY7XQ__ohXAk26tWHu0MMFq5dgDLUwJeyq40IXC-gMiyqw4mFfMJJA==
ham,He is there. You call and meet him,gAAAAABn9rtxbE5qDlweXJkD5wONG2jp4wLNDpQNfo-RutbZ33a-eo-z_Vn3SjGLp2fUTPopWZK6djzbMcID5kmK2bMoHe2OUg==
ham,No no. I will check all rooms befor activities,gAAAAABn9rtx-aewaI76TnecFcZ01e5w3eyBCxoeAFEuD3H4xfTzWTOyylwTZ8ub5rkRiD2HU1PbHUuUsm5bFRzam__LWiXo5g==
spam,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,gAAAAABn9rtxj-skuG95BWAPlCXW9APtMmZLoWQYlneKQvdXLz8c14BAXzxVFEZ_d34uLVJN_UjJL-J0_EsoHvrV2RFoutyScw==
ham,Got c... I lazy to type... I forgot ü in lect... I saw a pouch but like not v nice...,gAAAAABn9rtxexzv694HbF40e58AqwOwRr-k2q-Xwoij58nTxcxD6sKF17d_Rs6Nfg1YpQn0M_7ahUDariDcHjxZOFfvrSrXxA==
ham,"K, text me when you're on the way",gAAAAABn9rtxOD-sUm0xaK-UusTd1anryqDQozMXKoJP-5qVD-7jOCuV5YlpBoXFa6FhYL3FQCM21Hn8JwzrCV9foTsAzWMV4g==
ham,"Sir, Waiting for your mail.",gAAAAABn9rtx83KulfOqoFRHmwlCkCBD21x-JVbc9XZxfGSr7x4ZVxctLB3wWP_QMxoGVUSg4fpzS-EMFExcOFcwugc6zgMKBQ==
ham,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8",gAAAAABn9rtxaKAxf4vd75O54Gz6EG8knvc7uFwmaDSTaaCv42urWLPioQ-5X6MSK1ba-MhM9VaHekEsTV3Cv1YujC7sJCicTQ==
ham,I know you are. Can you pls open the back?,gAAAAABn9rtxDprLPn33YeBYoNfHw09sQgMxOdJRiDmP6BMbLLIcfVJAWW89_cT-cs22i4hRJnXCUR0_JJz4MF5lf4QtAihFPg==
ham,Yes see ya not on the dot,gAAAAABn9rtxz1ITB-2TQWxR-NPtaqqXCFw5N_cZSoHzh_o_bCkPqMGIN5nvdgsXd9bq9l2oRxyhLyfgypdTU-j6z8RCgCFLSA==
ham,Whats the staff name who is taking class for us?,gAAAAABn9rtx-rSiaDN-eH_bbjdq1DXPbVcbGUHhP2T9vje_9AGji57qhZXKj2sSyFLwlLCCtt2j5Uym1ORLLwR8vtb6CkRNXg==
spam,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",gAAAAABn9rtxbT23ZnJMT7tva__1kKNvWoDj1044YOfjosr-r15-G0LYoH7C-ViGbs8BYzmARnAVtmbZXKIiYIuXdL6_ROPlNw==
ham,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,gAAAAABn9rtxxgFW3v8g0YS1z0ZYfTC48pzJlvVkNIrNWnEdmYI-NUPaA2xiWaLgwhnY7LBSZpyT5g0SFCuW4Qf7VMT1AxAPfQ==
ham,K..i deleted my contact that why?,gAAAAABn9rtxX_xrH6J9evlyDNvTWNQ74JPrDUx26y-mLsO1vnUVqqM8aTeKard9IwxmXuz-_ccLQt0Rbo7ys9Ydgf3T0KL_yA==
ham,Sindu got job in birla soft ..,gAAAAABn9rtxceFt4pQ444YqbljM_TE3iegL_okBdwVp1b0n6wMPfF2B2RDCJRaoPnXxPPNxtff_qT03v_10o8Jz8oxlY8IlZQ==
ham,The wine is flowing and i'm i have nevering..,gAAAAABn9rtxF7nUn9n6biyRTY5CnuuNhSkW2Tb1dniRnnD2vOgpn-98vLv7DBm6ARFf26508H4zaKF543aeatpc1JQIRXyAuA==
ham,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,gAAAAABn9rtxGeBjWKXhWQ0i4uN3_WNYpOzkGJQ557HZBvfLmZlNDc0dZp2Lqy35rJdUyayW4I0dm04mFeu9u8x0fYIkc6LfeQ==
ham,Ok... Ur typical reply...,gAAAAABn9rtxLlsr4gFTTlJTXDQ2XQrpIHWBJjJO-X_Oak7XiZyUgyn1fXWaZ9pWupzG7j6EjfS5pIz9oygp_809rz_33dz2JA==
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,gAAAAABn9rtx2HNuNK7OXH3odEobyffGSZl5Ze4Q5UZR7X8v5P1GE1w2aDymks54o_7T62Z-zAdO-7HTwtm-O-qIGdBozu00nQ==
ham,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",gAAAAABn9rtx2KlPqbJ6ala9Wo7y7UFN9e_i38rpPlKDZ-t7xqyIPaeUHCBByc23RiU0C1eZD8MJblJvX0Uy816uNMIpRLRaSA==
ham,Aaooooright are you at work?,gAAAAABn9rtxURcTlBlFcVA92gb-1PbG5S1mWu9F-4TMfCWjImDHsl7kz3d4_B05MG2iNJ9x_Ub0yP0_nMUjcUonbKeAactJbw==
ham,I'm leaving my house now...,gAAAAABn9rtx5Dns2Ec3EvKnytmMRGjbqRokT8GyAszgKtkpP2xwWpuptzPmdLfHThuUtJicFmpvaUTAKzR3GOhOd7zdSfhmRg==
ham,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",gAAAAABn9rtxJfTRFYCTSaR7a-T22juVBsNHfIfBRFhseBjHcb-WdPyrgDfpMzJ81msO2wDZ--Oa3NEWHxgfe-bmxqAJSq0HeQ==
spam,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,gAAAAABn9rtxINVUm2nmUt8minBRwYIKarYCwQMSYHXbgtjhZ2tQQqtEEk637TRekEduDUhwOMDJEEYa5tCJPOW436MFxTpXXQ==
spam,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,gAAAAABn9rtxsgDHsyqaZKB7L9VcmvHaDeuGhW9izkRCzEe4xTxO02HtpB2ZgXZ1oQiV79bljjvRO15HywenKTbhL_X7sqMsSQ==
ham,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,gAAAAABn9rtx2DV7MucTev3c5tAMEjH2UBoPqggW-SSh7qe_BMaBXLv-XCpw8UCI7k7uaOJLPQJ0GIIy6vSDJptq3JumvZ80Ag==
ham,New car and house for my parents.:)i have only new job in hand:),gAAAAABn9rtxOUPzV5kqRhGQrqIPNnI9L75E5xjzbDAYMQvmDkFgySi14V4O0caLNmMMzXWfbqfZJKBzrVIyqJjkduFWYuEIUw==
ham,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,gAAAAABn9rtxobCxOMHDkJ6_o897socI_rS5ETpATFbMBY7FYrGmLX37ujyofhoyk7O8tYLsaY2C8rEdm1lw3ym947O1HKv4Tw==
spam,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,gAAAAABn9rtxeSWln8TUBs32NsWWCzprwioa7fMb4Ql3x06OtzYYVDrrr353-_hovhH7dumOjYmFf2AvZsnj4EVzhNJg94HzCw==
spam,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",gAAAAABn9rtxgyz9mcdwsx_gh_o7z40yMmtNycb-3AJx7jNXBaAwh4Tk-3qCzel0z_twy-bNGbQ6_gWai1oPqUfDdDSkbafPDg==
ham,I place all ur points on e cultures module already.,gAAAAABn9rtxVSMd1iPWQyQBHMPGbOSBfbMzbODVt1TXqkbpkfWa-anN88uDmTiYHI12BpLVVWxIPeAqi0oB30mPMZu3tycjAg==
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,gAAAAABn9rtxCufDrnnCOMaJr6a2PkNeF76HAQ7Mln2jsn7eOctGZkK2gem5NXFXTqpqz78cd2s9kwzRZsqq8vFc4yZ7bjSoXg==
ham,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",gAAAAABn9rtxA60-zZ_x7QKmrhkAgbJxsWCVl58ooNEqW20BJs5Mx3m7iSVIxEjZCL1RQTnSJ8-VhqmrIsXtay5Z60_EVC0F5Q==
ham,Great escape. I fancy the bridge but needs her lager. See you tomo ,gAAAAABn9rtxa1zZZt1x2YTHTAPt2BQmgbbe_QbtQaHVHspo8ibA0Fo1YN-kE-HYxafAYPjCQ2ecGK8ABwEay2CcBtT0SRtYcw==
ham,Yes :)it completely in out of form:)clark also utter waste.,gAAAAABn9rtxX2ohTOG6n-GoJnU8GTpoET0Wyq5d_sT7xNvYE5S0-fzminxgsEv54d1N6Jx4XXOwj1aiLiUtO5HwQRUlWd2ptw==
ham,"Sir, I need AXIS BANK account no and bank address.",gAAAAABn9rtx7ahCy0XTlnTr_NSe65Z3hN1l-2vbOMXrddzGGtNA851FZbaXSBepXz2Sxo_5CrSYfRd9Rlfh3Rq9-1OY9_axcA==
ham,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",gAAAAABn9rtxybzQNoKyqdLaq5fjDo4GPMIisEy2_w2U81MSEyrtsO-yKofFMyy176U7GdmBRVFHXMorpj8IzbomAlmshCRXcQ==
ham,What time you coming down later? ,gAAAAABn9rtxkbgwsI1UGsgSo21TXHAgz5nOAgjnaQO0HAO0jRMpL2IFFTJB4QpsoVzQ2ndb_9o4bcG76R5Z0B4i5J1vRp-6vg==
ham,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",gAAAAABn9rtxAKzXXw5OqWlt-mjfwRkO95Vt7jE5EXAHdOY6kPviG4hAyRb7GZcPXXHOFfgKtn4mccF2dV8JlyuaEx-29V55Xg==
ham,"Well, i'm gonna finish my bath now. Have a good...fine night.",gAAAAABn9rtxa0K4AXVT3WMcgWmEqgB2pibG2cB39cCPSTcB-SggqLGf8PFk7OTqEDcw3uTgCGVK_DyFP64CNLjHNm92k4W3mw==
ham,Let me know when you've got the money so carlos can make the call,gAAAAABn9rtxHlo4rNS9Yqdn6_--nTbbhRZDSnLV5oLQnRYsKKAQbVPzX6hMCuT9FP9-VXm71ZUAuGAFmj9FQqvqf58LkRMoIA==
ham,U still going to the mall?,gAAAAABn9rtxc79YmghyQNklRddCZO4CSUdQ5Gj2R-CjynhLWUddUf40lx-MbvdvGlSKMc0OKVnWRPZQ-Hk00z5hFzooKwSY7w==
ham,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",gAAAAABn9rtxdCexkgmFhk1Z9r7xo-MzmJNxjfnrLEszcZycdlexu0dexkrM7S1mPdJ2YC5O_Pw5NMIif3qyVEvUaGGUqtfYHQ==
ham,Text her. If she doesnt reply let me know so i can have her log in,gAAAAABn9rtx1aeue7SLI9B--Xhh_ihq8ADCcOh8Ut3jCtuR7c-7eJ9_uD0wnl1_lcnwgSOSr7QzyElrs4OfHx3TPmKGLKIgfQ==
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,gAAAAABn9rtxiMdhwZpstYvJGgmQn15WMQmu03U8HQKwr2bhemd1uWRVMmxZSAHdPL-cFlbZBwzQ4OeWlDT48K0g3dIB38b9uA==
ham,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,gAAAAABn9rtxCz_L8bjlt2o7FzOVsrEglGmC5CvrWzBIxUdE-B9sEq4HsQy-FYnGLVoWkypByM-XvNzOobZ_msRoNI8V6WoseA==
ham,Lol no. U can trust me.,gAAAAABn9rtx_vLN9ga25I-effpgBoyFkBK3NfXAxTJoppPGRMoXriuK9B6iRMC3kpsdvXSxlFKe_fmZDe6lHNQbWoEJmuFi3Q==
ham,ok. I am a gentleman and will treat you with dignity and respect.,gAAAAABn9rtx_wOY6BvszJTCgO7gF_Ra1e9CPgG1vWzZMTQvVy1eJdp-Nz8fIL-puImNT2kjqTeG7wnd4kWJTM4S5Txc9A8RwQ==
ham,"He will, you guys close?",gAAAAABn9rtxCDkoBzE6MtWVBTydesBt8_qyGMiDGJl0cmBksquNaX3EkhMQJHGHD5Sc9NbZ1CGtzaJcdtiWzu-WstFD3wkVwA==
ham,Going on nothing great.bye,gAAAAABn9rtxQf06zVY5FnOyyPoss-QWmfsDZal-aHUOi4kpjfmOioR_aHhrtdITs7UhjAMXJBSN3Rb8SknIx4XetE0h6_juHQ==
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,gAAAAABn9rtx8hDJwRXTQeaW-NNNFXj1BJE3H_XnfHg5kA_95Q113q4r9_hJG4-IqjPZCdt1NakF2BHGD6q0Ied6Tv85-w6kVw==
ham,"Haha awesome, be there in a minute",gAAAAABn9rtxeF0pw6cNB93ZhqqtrJntqmuJPDdfttT6YI6RWuK-3SDEeBgyM21_2qTZVtY84E5URauLTL4zIzd5oLhjP6jRog==
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,gAAAAABn9rtxq5GuAFGDFvEpzNH6dk2D20LsOpCrD6ZrlE7PHFjXycqlXv8ksXqsEKugWV8EHDLAlI4X_DIhRw_lgGWZs47gRQ==
ham,Have you got Xmas radio times. If not i will get it now,gAAAAABn9rtxvVMEi3jM7dg711brJvyQGW8ZAmQH3ClBCwMqGZTZ6nZw8sR1lw9cwl1G6L5xNJsNEDXwkT07Hy5kLbXqesOzmA==
ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,gAAAAABn9rtxK1v-G3axb5vRUVgA7Ub6tWUJsyFPbt8IL2WbCppxewAAl7W1sK4CcTWfBMrU73SN814YB-uTMLLzXHYvN0fj1Q==
spam,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,gAAAAABn9rtxZk6cqfsqmcQryaIjUYM4bivAMjtxu8YExVBiwzG1Su_aslrJ_cflb62aWP-p_FeQfH62WOVmui0tK-bACt0xZQ==
ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,gAAAAABn9rtxURdinyMtHGJmjo9XpuXaL7yBoGYQPDz0L9mSaimiYrkejmDVNbBVJsLAr8ORwZRkspL_9NPzah8licHlVi0GMQ==
ham,Hi :)finally i completed the course:),gAAAAABn9rtxlE_StQLSzUCn2tnJEincV36NEXYxCFYPY7SaBNeZRuxqzR7SuR1nEAWNZLnWIx2rn3TdzTxoMcNHEs8vti3DCQ==
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,gAAAAABn9rtxYEpjluJhNF7fw1PwoPtfu3bYtXj2cxRLezyIkhjiBiKeNg1MHjDvJFakuUqnaOoqizOleQ2ep-8qyxZ4-CQKnw==
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,gAAAAABn9rtx0FJu4E0oa714Cz-AGk-jE-Ip51XSCyAink2H_jRLdDWS6SVGi2sPOZajo0N51BX2wMme0SwSlrMlQ-h8orsEIw==
ham,Gud mrng dear hav a nice day,gAAAAABn9rtxeHgf7fACvYjeJIq3DJBEKBOOBO_jyLbnRlB_Hp6Gd7W9M2Ovkw0Yzs-dbdhHtAsURAWx6j-09Vci139aixBxAw==
ham,Did u got that persons story,gAAAAABn9rtxMacuf4NK6lrWJBbn8XNAQJU67c5_gAOBMZr-lKGA9sfqZb4t_RbergPdFTSnxqAxDOH1g97qqOjq0JnVhH3Eyg==
ham,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,gAAAAABn9rtxlHXzE0i_GZLZ1Ah3JeimpSlF_Nki56RKaYS037u2pPGYKM_TwfV8_KRLjTbmNtMVJ4zO7gG-U6shXzEBsa0lQA==
ham,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,gAAAAABn9rtx5X_0atLUXguJz1Hk2JcIk9nQe7R1iqF67CzNn7cHXKPmahMjbUdZ4_IY-N0P45Rw78x9EGPIg5pw3sxkL20K7w==
ham,"Found it, ENC  &lt;#&gt; , where you at?",gAAAAABn9rtxtBneeWxakGipj1O5L3zVj-tKEkJkOR2Reztliajm7vRsgi45Up6ndI-2si6XxmVJrvC_s1k8vzTxsieMWDj1Sg==
ham,I sent you  &lt;#&gt;  bucks,gAAAAABn9rtxBDhcC-VIQlQaS_sdTjtJzA4UNHbo8r8kMTY3bkPHWnH4KlYrpTkcIQJB-xZ1d6I1piWter9KhOURYu3i-yB-gg==
ham,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,gAAAAABn9rtxz5if9TK3x0l3ijqNhw1d1x5yz_xsL8EY17svJIdIvYXTbKvHuCi64tZegbm9CzrzWkzJnjnE2DxldWJivipNtw==
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,gAAAAABn9rtx3LyW-fJbcZpZHxrB5EqZJ7ImduBEq1zI-hMyFO-fD1Cnes8VTKupmYT3JUpef2DI1Czkr-Ps8-DzA7zgN5CkdQ==
ham,Goodmorning sleeping ga.,gAAAAABn9rtxIOhFbrswJ-Bx28GGT6WYohCSxNFkI14wCcaVQ-O2uxgGryJvChGl5xNUukdIdNKObM08nYqKWt2LzYD00OBxkg==
ham,U call me alter at 11 ok.,gAAAAABn9rtxgzka65IHXIulcZhHBSNm-Zjj70vNfpewtmrH5264DcnAbef-tqnk35aVBVGo5ckwBYDASqr5OgFAy-9G-VLtdw==
ham,Ü say until like dat i dun buy ericsson oso cannot oredi lar...,gAAAAABn9rtxKNtsXDmwUxD5xMrXmch6_4FCZ3xEii43IeO7YXfUwOGByPrGeteYWedTZN60BGFvXeWrunBn7T8c0kKyWXcOsg==
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",gAAAAABn9rtxLcn5eVjLo5nMPC-WxmAitCT6s-30A_r26Az443ylzDMLwIVzFCCL4GQcmCdeTNx8nW0cLu3spXeqm1l6GIWM7g==
